6,11054,2,1,4,1,4,1,3,3,2
5,11054,2,3,1,4,3,3,3,1,1
4,11054,2,4,2,2,1,4,2,2,3
3,11054,2,2,3,3,3,2,1,3,1
2,11054,2,3,2,4,1,4,4,1,2
1,11054,1,3,2,3,4,2,3,3,3
11,11118,3,4,2,2,4,4,3,2,2
10,11118,4,2,3,2,2,3,1,3,1
9,11118,4,3,2,1,3,2,4,4,3
8,11118,2,2,1,4,2,3,3,2,4
7,11118,2,1,2,3,2,4,3,3,4
6,11118,2,4,4,2,3,2,1,2,2
5,11118,2,3,4,1,4,4,2,1,4
4,11118,4,1,3,1,4,2,2,4,3
3,11118,4,4,2,3,1,1,4,2,3
2,11118,4,4,2,1,4,2,1,4,1
1,11118,3,1,1,3,1,4,4,4,1
10,11471,1,1,2,3,4,3,4,3,3
9,11471,1,3,3,3,2,4,2,4,3
8,11471,3,2,4,1,1,3,1,2,1
7,11471,2,4,3,1,1,3,3,3,3
6,11471,4,3,3,1,1,4,2,1,3
5,11471,2,1,3,2,2,4,4,1,3
4,11471,2,2,4,3,3,1,1,4,4
3,11471,4,4,1,1,4,1,1,1,3
2,11471,2,4,3,3,4,1,4,1,2
1,11471,2,3,2,2,2,4,3,4,2
11,11617,2,3,2,3,3,3,2,2,2
10,11617,4,4,1,4,4,4,4,4,1
9,11617,3,1,2,1,2,2,1,1,1
8,11617,3,1,1,3,4,2,3,1,4
7,11617,1,2,2,2,1,4,4,1,2
6,11617,1,2,2,4,2,2,4,2,4
5,11617,3,2,4,1,4,2,2,3,1
4,11617,2,2,2,1,1,3,3,1,1
3,11617,3,4,1,4,2,1,2,4,4
2,11617,3,2,2,1,2,2,1,1,3
1,11617,3,3,3,1,1,4,4,1,4
11,11741,2,1,1,1,3,3,3,3,3
10,11741,3,4,4,4,4,1,2,3,4
9,11741,4,1,3,1,1,2,3,4,2
8,11741,4,2,1,2,3,4,3,3,2
7,11741,4,1,3,2,2,1,2,2,3
6,11741,2,3,1,1,4,1,1,4,1
5,11741,2,3,3,1,4,2,3,3,1
4,11741,4,3,1,2,2,3,2,3,3
3,11741,4,3,2,2,3,2,1,1,1
2,11741,2,2,2,2,4,2,2,1,3
1,11741,4,4,2,4,1,1,3,1,2
9,11792,1,2,2,2,1,1,3,4,4
8,11792,3,3,3,1,4,4,1,1,3
7,11792,4,4,1,3,2,1,3,2,4
6,11792,4,2,4,3,1,2,2,3,2
5,11792,2,4,1,2,1,4,3,4,2
4,11792,4,1,3,1,1,3,1,4,4
3,11792,4,2,2,4,3,3,4,4,1
2,11792,3,3,2,3,4,3,4,2,2
1,11792,2,3,1,1,4,4,2,1,1
11,12389,4,4,2,1,4,4,3,1,1
10,12389,1,3,1,1,3,3,4,3,3
9,12389,3,1,4,3,4,4,2,3,1
8,12389,4,2,2,1,4,4,3,2,3
7,12389,1,3,4,2,3,1,3,2,1
6,12389,4,1,1,1,1,4,1,4,1
5,12389,1,2,3,4,3,1,2,2,4
4,12389,3,1,1,4,4,2,2,2,3
3,12389,4,3,2,3,1,4,3,2,4
2,12389,4,4,3,3,2,1,1,1,3
1,12389,1,3,4,3,2,4,4,1,1
10,12131,3,1,2,3,3,1,2,3,1
9,12131,4,2,3,1,3,4,2,2,2
8,12131,2,1,4,1,3,2,2,2,2
7,12131,4,1,2,2,2,1,4,1,4
6,12131,2,1,3,1,1,4,1,3,1
5,12131,2,1,4,2,3,4,4,3,1
4,12131,3,2,2,4,2,4,3,4,1
3,12131,2,2,4,4,1,4,2,4,3
2,12131,4,4,4,4,1,3,4,2,2
1,12131,2,1,1,4,2,3,2,2,3
11,12474,2,3,3,4,2,4,3,1,1
10,12474,2,2,4,4,3,1,4,3,2
9,12474,2,3,4,1,1,3,2,4,3
8,12474,1,2,4,3,3,1,1,3,3
7,12474,2,2,2,4,4,1,3,3,3
6,12474,1,4,4,4,2,4,2,3,2
5,12474,3,4,2,2,3,1,3,1,3
4,12474,4,3,2,2,1,4,4,3,1
3,12474,2,3,1,3,2,2,1,4,3
2,12474,4,1,3,3,2,4,3,1,4
1,12474,3,3,4,2,3,4,2,4,3
10,12184,1,2,1,3,3,1,2,1,2
9,12184,1,3,2,4,4,4,4,1,3
8,12184,4,4,2,1,4,2,3,2,1
7,12184,2,3,2,4,1,1,3,2,3
6,12184,3,1,1,3,2,1,4,3,4
5,12184,4,3,2,1,4,4,3,4,1
4,12184,3,2,4,2,4,3,1,1,1
3,12184,2,3,4,3,4,3,1,2,1
2,12184,1,4,1,2,4,2,3,4,2
1,12184,3,2,3,3,3,4,2,3,1
11,12390,1,4,2,1,2,3,2,1,3
10,12390,1,3,1,2,1,2,1,4,2
9,12390,2,2,3,1,3,2,2,3,1
8,12390,1,4,3,2,1,1,1,1,2
7,12390,2,2,2,1,4,4,3,2,2
6,12390,4,3,3,2,3,4,1,2,2
5,12390,4,4,4,1,1,4,2,1,4
4,12390,1,2,1,2,4,4,4,2,3
3,12390,4,3,2,4,4,1,3,1,4
2,12390,1,4,4,3,2,1,3,2,1
1,12390,1,3,1,2,1,2,1,4,1
11,12446,2,1,4,3,4,3,1,3,3
10,12446,2,2,4,2,1,3,2,1,1
9,12446,3,2,1,3,4,1,4,3,2
8,12446,4,3,3,2,1,1,3,2,1
7,12446,1,3,3,4,1,3,1,2,4
6,12446,4,2,3,4,4,4,2,2,1
5,12446,1,1,2,2,2,1,3,4,4
4,12446,4,4,4,4,4,1,3,1,3
3,12446,3,1,2,2,3,2,1,4,1
2,12446,4,4,2,4,4,3,4,2,2
1,12446,1,3,4,4,2,2,4,1,2
11,12447,3,2,1,2,4,2,2,2,2
10,12447,2,2,4,1,2,2,4,4,4
9,12447,4,1,1,1,3,3,2,4,3
8,12447,1,1,3,4,2,4,4,1,3
7,12447,4,2,1,4,2,2,4,2,2
6,12447,2,1,2,4,4,1,2,2,3
5,12447,2,1,4,3,1,4,3,3,1
4,12447,1,2,2,4,2,3,1,2,2
3,12447,3,3,1,4,3,4,4,3,4
2,12447,3,4,3,4,3,4,1,1,2
1,12447,1,3,2,4,3,3,2,3,1
10,12897,1,1,1,4,2,2,2,3,4
9,12897,2,2,3,4,3,3,3,2,1
8,12897,4,1,1,4,2,1,4,3,4
7,12897,2,4,1,1,4,1,1,3,2
6,12897,4,4,3,1,4,1,3,4,4
5,12897,1,2,2,3,1,1,3,4,1
4,12897,2,3,4,1,4,2,1,4,4
3,12897,2,1,4,2,4,3,1,4,2
2,12897,4,4,3,4,4,4,1,3,4
1,12897,3,4,4,1,4,3,1,1,1
11,12765,2,2,4,3,4,4,1,3,3
10,12765,1,1,1,2,3,1,3,4,1
9,12765,1,2,2,4,4,1,4,1,4
8,12765,2,1,3,1,1,4,1,4,2
7,12765,1,1,1,2,1,3,1,1,4
6,12765,4,3,1,3,3,3,2,1,4
5,12765,1,4,3,1,1,3,4,3,1
4,12765,4,3,2,3,3,3,1,4,4
3,12765,4,4,4,3,2,3,2,1,1
2,12765,4,3,4,3,2,2,2,2,1
1,12765,2,2,4,3,3,4,3,1,1
10,13294,3,4,1,2,1,2,1,2,4
9,13294,1,2,4,1,3,4,3,4,2
8,13294,4,2,2,4,2,1,4,2,1
7,13294,2,4,2,1,2,1,4,1,3
6,13294,2,4,3,3,4,4,2,3,4
5,13294,1,1,4,3,3,2,3,3,2
4,13294,2,3,1,3,2,3,2,1,3
3,13294,4,1,4,4,4,2,4,1,1
2,13294,4,2,1,1,2,4,4,3,1
1,13294,1,3,1,1,3,4,2,2,1
11,13310,1,2,2,1,4,2,3,3,1
10,13310,1,1,1,1,4,4,2,4,4
9,13310,1,1,2,1,2,4,4,1,2
8,13310,2,3,2,3,2,1,1,1,1
7,13310,4,3,4,2,4,4,4,3,1
6,13310,2,3,1,1,1,3,2,3,3
5,13310,2,3,2,2,4,4,3,3,1
4,13310,4,3,1,2,3,3,4,1,1
3,13310,4,3,2,2,2,2,1,3,1
2,13310,1,4,2,1,1,1,3,2,3
1,13310,1,1,2,3,1,1,3,2,1
10,13380,2,2,2,1,4,4,2,4,1
9,13380,3,3,4,2,1,3,1,4,1
8,13380,3,1,1,3,4,1,1,4,2
7,13380,2,1,1,4,1,4,2,1,1
6,13380,3,4,1,3,4,1,4,3,3
5,13380,2,2,4,3,3,3,2,4,3
4,13380,1,1,2,2,2,4,3,2,2
3,13380,2,1,2,3,1,2,3,2,3
2,13380,1,2,3,2,3,3,1,3,2
1,13380,4,4,1,2,3,3,1,1,2
10,14024,3,2,2,3,3,4,3,3,1
9,14024,1,2,2,4,1,4,4,3,1
8,14024,4,4,1,2,2,4,2,3,2
7,14024,2,3,2,2,3,1,4,4,4
6,14024,1,2,1,1,4,3,2,3,3
5,14024,3,4,3,4,1,2,4,2,1
4,14024,1,2,2,4,4,1,3,2,4
3,14024,2,3,2,1,3,1,4,1,4
2,14024,3,1,1,2,1,2,3,3,4
1,14024,1,3,3,1,4,1,3,3,4
11,13732,1,4,2,4,3,3,1,1,3
10,13732,4,4,1,2,3,3,3,1,2
9,13732,1,4,4,1,1,3,3,4,1
8,13732,1,2,4,1,2,1,4,4,1
7,13732,1,2,1,4,4,1,3,2,1
6,13732,4,2,2,3,2,2,2,1,1
5,13732,1,2,4,4,4,2,2,1,3
4,13732,1,2,4,4,2,1,1,4,4
3,13732,1,3,2,2,3,3,1,3,3
2,13732,3,4,3,3,2,2,3,2,2
1,13732,2,1,1,4,3,4,4,3,4
10,14025,2,2,1,2,3,3,4,1,1
9,14025,1,4,3,3,4,4,3,1,4
8,14025,3,2,2,2,4,3,4,1,4
7,14025,4,4,2,3,4,2,4,1,1
6,14025,2,3,2,2,2,2,4,2,3
5,14025,2,4,1,4,2,1,2,3,4
4,14025,3,4,4,1,3,2,3,4,3
3,14025,3,1,2,2,4,1,3,2,4
2,14025,4,1,2,3,3,2,4,2,4
1,14025,2,2,1,1,3,3,4,3,2
6,14039,4,3,2,1,1,2,4,3,3
5,14039,2,1,3,4,4,2,1,2,2
4,14039,1,2,4,4,3,4,4,3,3
3,14039,1,4,1,3,4,2,1,1,2
2,14039,2,2,1,3,2,4,1,1,2
1,14039,3,3,2,3,2,2,3,3,4
11,14039,2,4,1,4,1,1,3,1,3
10,14039,4,3,1,3,3,1,4,2,3
9,14039,1,3,1,3,1,2,1,2,3
8,14039,3,3,4,3,1,1,2,4,4
7,14039,2,2,2,4,3,4,3,3,2
10,14430,3,2,3,2,1,3,3,2,2
9,14430,2,4,1,2,2,1,4,1,1
8,14430,3,3,3,1,1,3,2,1,2
7,14430,1,3,4,4,1,3,3,4,2
6,14430,1,1,2,2,3,3,1,1,2
5,14430,4,3,4,3,2,3,4,4,1
4,14430,1,3,2,2,4,2,3,4,2
3,14430,4,2,1,1,1,1,4,4,3
2,14430,4,3,2,3,1,1,3,2,4
1,14430,3,4,3,1,3,3,1,4,1
11,14529,3,4,1,4,3,1,2,3,4
10,14529,3,4,1,3,3,1,1,3,3
9,14529,2,2,3,3,3,1,4,3,3
8,14529,3,1,4,4,1,4,3,2,1
7,14529,2,4,2,1,2,4,2,3,4
6,14529,3,3,2,2,3,3,2,3,3
5,14529,4,1,1,3,3,2,1,2,3
4,14529,3,3,3,3,4,1,4,1,2
3,14529,2,3,2,2,2,2,1,1,2
2,14529,1,1,1,1,3,2,3,4,1
1,14529,4,4,2,4,1,3,2,3,4
11,14462,2,3,2,3,3,1,3,1,4
10,14462,3,2,1,2,3,1,1,4,2
9,14462,3,2,1,1,3,1,3,3,4
8,14462,4,2,4,3,3,4,3,1,4
7,14462,2,3,1,3,3,1,1,2,3
6,14462,4,4,1,1,4,1,2,4,1
5,14462,2,2,4,4,3,4,3,1,1
4,14462,4,1,4,1,2,4,1,2,2
3,14462,4,3,2,3,1,2,4,3,4
2,14462,2,3,2,2,1,3,1,4,1
1,14462,1,4,2,2,2,4,4,1,2
11,14504,3,3,3,3,2,4,1,3,2
10,14504,4,2,3,2,4,4,4,2,2
9,14504,3,4,2,2,1,4,4,1,4
8,14504,2,3,3,1,1,1,3,3,4
7,14504,3,4,4,3,4,3,1,2,4
6,14504,2,3,2,1,1,1,3,1,3
5,14504,4,2,1,1,3,3,3,3,4
4,14504,3,2,2,2,1,3,3,1,4
3,14504,3,3,4,1,1,4,1,1,4
2,14504,2,3,1,2,1,4,1,3,1
1,14504,4,1,1,1,1,1,1,4,2
11,14530,2,2,2,2,1,1,4,3,4
10,14530,1,3,2,3,4,4,1,1,3
9,14530,3,2,1,4,2,1,3,2,2
8,14530,3,1,3,4,1,2,2,1,3
7,14530,3,3,3,2,2,1,3,3,1
6,14530,2,2,3,1,2,1,3,4,1
5,14530,1,1,3,3,2,4,2,1,3
4,14530,1,1,2,4,2,1,3,1,1
3,14530,4,4,4,4,2,4,3,3,1
2,14530,2,1,3,3,2,2,4,2,1
1,14530,4,4,4,2,1,4,4,3,4
11,15120,3,3,1,2,2,2,3,4,3
10,15120,3,3,3,4,2,4,1,2,3
9,15120,3,1,2,3,1,4,1,2,3
8,15120,1,1,3,2,2,1,1,1,3
7,15120,1,2,3,2,3,4,1,2,2
6,15120,2,3,1,3,2,3,3,3,2
5,15120,2,3,1,2,2,3,1,3,2
4,15120,1,4,4,1,1,1,1,4,4
3,15120,3,1,4,4,1,2,3,1,2
2,15120,4,2,2,1,4,3,1,2,1
1,15120,1,2,1,2,1,2,4,4,1
11,15104,3,4,2,1,3,1,1,3,4
10,15104,3,1,2,1,1,2,4,1,1
9,15104,2,2,3,2,4,4,1,1,3
8,15104,2,2,3,4,2,1,3,1,4
7,15104,4,2,3,1,3,1,4,2,2
6,15104,3,2,4,3,4,4,3,3,1
5,15104,3,1,1,4,4,1,2,3,2
4,15104,1,1,2,3,2,1,1,2,1
3,15104,2,1,2,1,1,1,4,2,2
2,15104,3,1,2,3,1,3,3,3,1
1,15104,4,2,1,2,4,4,1,4,2
12,15202,4,1,2,3,4,1,4,4,2
11,15202,1,3,2,4,1,1,3,1,4
10,15202,3,1,3,2,3,3,4,1,4
9,15202,2,1,2,3,4,4,4,1,2
8,15202,1,1,1,1,3,1,3,4,3
7,15202,1,3,1,3,1,4,1,2,4
6,15202,4,4,3,1,1,3,1,4,3
5,15202,1,4,2,3,2,3,2,3,3
4,15202,1,1,1,1,1,1,3,3,2
3,15202,2,1,4,4,4,4,3,4,4
2,15202,2,4,2,3,4,1,1,4,1
1,15202,3,1,1,1,2,1,3,3,2
11,15438,2,4,2,4,1,4,1,1,4
10,15438,2,1,2,4,2,3,4,3,4
9,15438,3,3,2,4,1,2,1,4,1
8,15438,1,1,3,2,4,3,3,1,3
7,15438,2,4,4,1,3,2,4,3,2
6,15438,3,3,1,3,2,3,4,3,3
5,15438,4,1,4,1,4,1,4,4,4
4,15438,4,2,4,3,2,4,1,1,4
3,15438,3,1,2,2,3,4,3,4,1
2,15438,1,1,1,1,3,4,4,4,2
1,15438,1,4,4,3,2,1,3,1,2
12,15483,3,2,3,2,3,1,1,3,3
11,15483,4,3,3,1,3,4,4,3,1
10,15483,1,3,3,3,1,4,4,1,1
9,15483,4,3,2,4,3,1,3,1,2
8,15483,1,1,4,3,4,2,3,2,1
7,15483,1,1,1,3,2,4,4,4,1
6,15483,3,1,1,4,4,3,2,1,3
5,15483,3,1,1,4,2,4,3,3,3
4,15483,1,3,3,3,4,4,4,4,4
3,15483,2,4,2,2,2,3,1,2,4
2,15483,1,1,4,2,2,4,3,1,1
1,15483,2,4,1,4,1,4,4,4,3
12,15559,2,3,4,4,4,3,1,3,2
11,15559,1,1,2,4,1,2,4,3,2
10,15559,1,3,4,3,2,2,4,1,4
9,15559,4,1,1,2,3,2,1,4,4
8,15559,2,3,3,4,4,4,2,2,3
7,15559,4,2,2,2,2,1,4,2,3
6,15559,3,2,1,2,4,3,3,2,4
5,15559,4,2,2,4,4,2,1,4,1
4,15559,3,1,4,3,1,3,4,1,4
3,15559,1,2,3,2,1,1,3,1,4
2,15559,1,1,2,4,1,2,1,4,4
1,15559,1,3,3,4,4,1,4,3,1
12,15427,2,3,1,1,4,3,1,3,3
11,15427,1,1,2,3,3,4,3,4,1
10,15427,1,3,4,2,2,3,4,3,3
9,15427,4,4,4,4,4,2,3,1,3
8,15427,2,4,3,3,3,4,1,4,4
7,15427,3,3,1,3,4,3,4,1,2
6,15427,4,2,4,3,2,2,3,1,2
5,15427,2,3,1,1,2,1,2,1,3
4,15427,3,2,1,2,3,4,2,1,3
3,15427,3,2,4,4,3,1,4,2,2
2,15427,4,3,4,3,3,4,1,3,1
1,15427,2,4,1,1,2,3,2,4,3
10,15685,3,2,3,1,3,2,2,1,2
9,15685,1,4,4,4,2,3,4,3,3
8,15685,4,1,4,3,3,4,3,3,4
7,15685,4,1,2,2,2,3,4,4,1
6,15685,3,4,1,3,1,3,3,1,2
5,15685,3,3,4,3,1,2,3,4,4
4,15685,4,1,1,1,1,3,4,3,4
3,15685,1,1,3,1,4,3,2,4,3
2,15685,1,1,2,2,2,4,1,4,4
1,15685,2,4,1,1,1,2,1,1,2
11,15811,3,3,3,2,1,3,1,1,2
10,15811,1,2,2,3,2,2,3,2,4
9,15811,2,4,4,2,2,2,2,2,1
8,15811,3,1,2,1,4,4,3,1,3
7,15811,4,2,3,1,4,4,2,2,2
6,15811,3,4,3,1,2,2,1,3,2
5,15811,2,2,1,4,4,4,4,4,2
4,15811,1,1,3,2,4,2,1,4,2
3,15811,4,1,4,2,3,2,4,2,4
2,15811,3,4,4,2,1,1,1,1,2
1,15811,4,4,3,3,3,3,4,4,3
12,15720,4,4,3,2,3,1,4,2,1
11,15720,3,1,3,3,4,1,2,2,3
10,15720,2,3,2,1,3,1,3,2,1
9,15720,1,2,4,1,4,2,2,3,4
8,15720,1,1,3,4,1,3,4,2,4
7,15720,1,3,4,2,3,2,2,1,2
6,15720,1,1,4,2,2,4,2,1,1
5,15720,1,2,4,3,4,1,3,1,1
4,15720,4,3,2,1,2,3,4,2,1
3,15720,2,1,2,3,2,4,3,1,4
2,15720,1,4,1,4,1,2,3,3,2
1,15720,1,3,4,1,1,4,3,3,4
11,16309,2,1,2,4,3,3,1,1,4
10,16309,2,4,4,1,2,3,3,2,1
9,16309,1,1,4,1,1,4,1,4,3
8,16309,4,4,4,4,3,3,3,1,1
7,16309,4,2,4,2,2,2,4,4,2
6,16309,1,4,1,3,2,3,4,2,4
5,16309,4,4,2,2,2,2,2,4,3
4,16309,2,2,1,3,3,3,3,2,4
3,16309,2,3,4,1,1,4,4,4,4
2,16309,1,2,1,1,4,1,1,1,4
1,16309,1,3,3,1,3,3,1,4,1
11,16495,2,2,1,3,1,1,3,1,4
10,16495,1,4,4,4,1,2,2,3,2
9,16495,2,3,4,4,1,3,2,3,2
8,16495,1,1,1,3,1,3,3,3,2
7,16495,2,4,2,2,1,4,4,1,1
6,16495,2,1,2,4,3,2,4,1,1
5,16495,1,4,2,3,3,1,4,3,3
4,16495,3,1,1,2,1,1,3,2,3
3,16495,4,1,1,1,1,3,1,3,4
2,16495,1,2,1,3,2,3,3,1,3
1,16495,2,4,1,2,2,3,3,1,3
11,16787,2,1,3,1,3,2,3,3,4
10,16787,2,1,2,1,2,4,3,4,4
9,16787,2,2,4,1,4,4,2,2,4
8,16787,2,1,1,1,2,2,2,3,1
7,16787,2,2,2,2,1,2,3,4,2
6,16787,2,4,1,2,1,1,4,1,2
5,16787,4,3,3,3,1,4,2,2,1
4,16787,3,3,3,4,3,3,3,2,2
3,16787,1,1,4,3,1,3,4,3,1
2,16787,4,1,2,3,4,4,1,1,1
1,16787,2,2,2,4,2,3,1,1,1
12,16967,1,1,1,3,1,3,4,1,4
11,16967,3,3,4,3,1,3,3,4,2
10,16967,2,4,2,2,4,4,4,3,3
9,16967,4,4,1,1,2,3,4,3,4
8,16967,4,4,2,3,4,4,1,4,3
7,16967,1,4,1,3,1,4,1,1,1
6,16967,4,4,1,1,3,2,3,2,3
5,16967,2,4,2,1,1,4,4,4,2
4,16967,4,2,1,3,4,1,4,4,2
3,16967,4,4,2,1,3,1,3,2,3
2,16967,3,2,2,2,1,2,3,4,3
1,16967,4,1,1,1,3,4,3,4,2
12,15454,1,3,2,4,2,1,1,3,4
11,15454,3,4,2,2,3,3,3,4,2
10,15454,4,3,3,3,4,4,4,3,3
9,15454,4,1,4,2,4,4,4,1,1
8,15454,3,1,3,2,1,4,4,2,2
7,15454,2,2,3,4,1,2,2,3,3
6,15454,3,1,4,3,3,2,1,2,1
5,15454,4,2,1,2,4,3,1,2,3
4,15454,3,4,1,1,1,3,4,3,1
3,15454,3,1,1,4,1,4,1,1,4
2,15454,3,1,3,1,3,2,3,3,2
1,15454,1,3,2,1,1,2,1,1,1
8,16712,3,4,3,2,3,4,3,4,3
7,16712,3,1,4,1,4,1,2,4,4
6,16712,3,1,1,3,4,4,4,4,1
5,16712,2,2,2,3,4,2,2,1,2
4,16712,2,1,2,4,1,2,3,1,4
3,16712,4,1,4,3,2,2,4,2,2
2,16712,1,3,3,4,4,4,4,2,4
1,16712,1,4,2,1,3,3,2,3,1
12,16712,2,3,2,1,4,4,3,1,1
11,16712,2,2,1,1,4,2,4,2,4
10,16712,3,3,4,4,3,1,2,2,1
9,16712,4,1,1,2,2,4,2,3,4
10,17043,2,4,4,4,3,1,3,3,2
9,17043,4,4,4,1,2,2,1,1,4
8,17043,2,1,2,1,4,3,2,4,1
7,17043,4,2,3,3,1,2,2,1,4
6,17043,1,2,2,2,4,2,2,1,1
5,17043,4,3,4,3,2,3,1,4,2
4,17043,4,3,1,4,2,2,1,1,2
3,17043,1,3,3,1,4,2,4,4,3
2,17043,3,2,1,3,4,3,4,3,4
1,17043,1,2,3,2,2,3,2,4,4
10,17789,4,4,3,3,1,2,2,1,3
9,17789,1,4,2,3,3,4,1,4,1
8,17789,4,3,3,1,1,3,2,2,4
7,17789,3,4,4,1,3,4,3,3,1
6,17789,4,3,2,4,3,2,2,2,2
5,17789,3,3,1,4,4,3,4,1,2
4,17789,1,4,4,2,1,3,3,3,3
3,17789,1,2,3,2,2,2,4,1,2
2,17789,3,1,1,3,2,1,4,3,4
1,17789,3,3,4,4,3,3,3,2,2
11,17391,4,3,3,4,4,4,4,2,4
10,17391,4,4,4,1,4,4,4,4,2
9,17391,3,1,3,3,4,2,3,2,2
8,17391,3,2,3,1,3,4,2,4,1
7,17391,2,2,1,1,1,3,4,3,2
6,17391,2,2,1,1,3,1,4,1,3
5,17391,1,4,3,3,3,2,3,2,4
4,17391,4,4,4,4,3,1,3,1,2
3,17391,4,4,3,1,1,3,4,4,3
2,17391,1,1,2,4,1,3,4,1,4
1,17391,3,1,4,4,2,3,2,4,4
11,17377,3,2,1,4,3,3,3,2,4
10,17377,3,1,3,2,1,1,3,3,4
9,17377,3,4,4,1,3,2,1,1,3
8,17377,1,4,2,2,1,3,2,3,1
7,17377,2,1,3,2,3,1,4,2,3
6,17377,1,4,4,2,2,4,1,3,1
5,17377,4,4,4,4,4,3,2,4,1
4,17377,2,4,3,4,3,3,4,2,1
3,17377,3,4,2,1,1,2,2,4,4
2,17377,1,3,3,3,4,2,4,2,3
1,17377,2,3,3,2,2,4,4,2,4
10,17824,4,4,2,3,2,3,3,3,2
9,17824,3,1,3,4,4,2,1,1,4
8,17824,4,3,3,1,2,4,4,1,3
7,17824,2,1,1,1,3,2,4,2,4
6,17824,2,2,4,1,3,1,2,3,2
5,17824,2,4,2,1,1,4,4,2,2
4,17824,4,1,3,4,2,4,2,1,2
3,17824,4,3,2,2,4,4,1,1,4
2,17824,4,1,3,3,1,3,2,1,4
1,17824,4,2,1,1,2,4,3,2,4
10,18201,4,2,4,2,3,1,1,4,1
9,18201,3,4,2,2,4,3,4,2,2
8,18201,1,3,4,2,4,1,4,2,1
7,18201,1,1,1,2,2,1,1,1,4
6,18201,3,2,1,4,1,4,4,2,3
5,18201,4,3,3,1,3,3,3,1,2
4,18201,4,3,2,4,4,2,1,2,2
3,18201,4,1,4,4,4,4,1,4,4
2,18201,2,1,2,4,1,2,3,2,3
1,18201,4,3,1,4,1,2,2,1,2
12,17551,1,4,4,3,3,3,2,2,2
11,17551,1,3,1,4,1,2,3,2,4
10,17551,3,1,1,2,3,4,2,1,1
9,17551,3,4,2,2,3,4,3,3,1
8,17551,4,1,3,1,3,1,3,3,2
7,17551,1,4,3,2,4,3,2,1,4
6,17551,3,2,4,2,3,3,1,4,1
5,17551,1,3,1,4,4,1,3,4,4
4,17551,2,3,2,3,1,3,3,4,2
3,17551,2,1,2,1,4,3,1,2,1
2,17551,4,4,1,1,2,4,2,3,1
1,17551,3,2,4,3,4,1,4,4,4
10,17424,3,1,1,2,3,4,2,2,4
9,17424,2,4,2,2,4,2,4,2,3
8,17424,1,3,2,4,1,4,2,2,3
7,17424,3,2,4,1,1,1,1,1,4
6,17424,1,2,3,1,1,3,4,2,3
5,17424,1,3,2,2,1,4,1,3,4
4,17424,4,2,1,3,1,1,3,2,2
3,17424,1,4,3,2,4,3,1,4,2
2,17424,4,1,4,1,3,2,2,1,1
1,17424,4,2,2,2,2,3,4,4,3
12,17274,2,3,4,3,4,4,4,2,3
11,17274,4,4,1,3,3,1,1,1,2
10,17274,2,1,2,3,3,4,1,4,3
9,17274,4,4,2,4,1,3,3,2,3
8,17274,3,2,1,4,3,4,2,4,3
7,17274,2,2,2,4,4,2,2,3,4
6,17274,2,2,4,3,2,3,3,1,4
5,17274,2,3,3,2,3,1,3,2,4
4,17274,2,1,2,4,4,1,1,3,3
3,17274,3,4,4,4,3,4,4,4,2
2,17274,2,4,3,2,1,2,1,2,1
1,17274,3,2,2,3,2,1,3,2,4
10,18346,1,4,1,1,1,1,1,3,1
9,18346,4,1,4,1,1,4,2,3,1
8,18346,1,3,1,3,3,4,4,1,3
7,18346,1,1,3,4,2,3,3,4,3
6,18346,3,3,3,4,2,4,4,2,3
5,18346,2,2,3,1,1,4,2,2,1
4,18346,1,3,2,3,4,4,2,4,3
3,18346,2,2,2,3,3,3,2,1,2
2,18346,2,3,2,2,2,2,2,2,4
1,18346,2,4,3,2,3,4,4,2,3
10,18901,1,2,1,2,3,2,4,4,1
9,18901,3,2,4,4,3,3,2,3,2
8,18901,2,1,1,4,2,2,4,4,3
7,18901,4,2,3,4,4,1,2,1,3
6,18901,2,2,1,2,4,4,2,4,1
5,18901,2,3,4,4,1,2,4,2,3
4,18901,2,4,3,3,4,3,2,4,4
3,18901,3,1,1,3,3,3,1,1,2
2,18901,2,2,1,4,4,4,3,2,2
1,18901,3,4,1,2,1,2,2,3,3
10,19068,1,2,2,3,4,2,3,1,2
9,19068,4,3,3,4,4,1,1,2,1
8,19068,3,1,3,1,1,4,1,3,3
7,19068,1,4,3,3,4,2,1,3,2
6,19068,1,1,2,3,3,2,2,4,2
5,19068,2,4,4,4,4,4,3,3,1
4,19068,3,3,2,4,2,4,3,3,4
3,19068,3,1,3,3,1,4,3,3,3
2,19068,2,1,4,1,3,2,4,4,4
1,19068,4,1,2,1,4,4,4,2,4
10,19039,2,3,3,2,3,3,1,2,3
9,19039,2,4,2,1,4,3,1,4,3
8,19039,4,4,4,3,2,1,1,2,2
7,19039,4,1,4,4,1,1,4,2,1
6,19039,4,2,4,2,1,3,3,3,3
5,19039,2,3,1,2,1,2,2,4,4
4,19039,1,4,2,2,3,1,2,3,1
3,19039,2,4,2,1,2,2,3,3,3
2,19039,3,2,1,1,3,3,2,4,2
1,19039,4,4,3,1,1,3,4,3,2
11,18945,4,4,4,3,4,2,1,3,2
10,18945,3,2,1,3,1,1,3,4,3
9,18945,3,1,4,3,2,3,1,3,4
8,18945,3,3,2,2,3,2,3,1,2
7,18945,4,2,3,1,4,4,4,1,3
6,18945,2,3,4,3,1,4,1,1,3
5,18945,2,2,4,1,3,2,3,2,3
4,18945,3,1,2,1,4,2,4,4,3
